"_system_object_id";"oeu_nc_name_de";"oeu_nc_name_en";"_tags";"easydb|row_idx";"easydb|operation";"easydb|status";"easydb|timestamp";"easydb|status_text";"easydb|warning_text";"easydb|id";"easydb|version";"easydb|id_parent";"easydb|depth";"easydb|path";"easydb|act|act__shortest";"easydb|act_role|act_role__all_fields";"easydb|generic_lang|generic_lang__all_fields";"easydb|generic_nametype|generic_nametype__all_fields";"easydb|bi|bi__all_fields";"easydb|ac|ac__all_fields";"easydb|pl|pl_display_short";"easydb|generic_uncertainty|generic_uncert__all_fields";"easydb|generic_identifier_type|generic_identifier_type__all_fields";"easydb|generic_dimensions|generic_dimensions__all_fields";"easydb|oeu_nc_type|oeu_type__all_fields";"easydb|hierarchy-oeu|oeu__all_fields";"easydb|do|do__generic_import"
"112516";"Abwasserreinigungsanlage (Kläranlage) ARA Airolo : Überdachung";"Sewage Treatment Plant (Sewage Treatment Plant) ARA Airolo : Enclosure";"ed-dc-leo";"833";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17872";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112517";"Wollspinnerei Huttwil (heute Lana) : Fabrik";"Wollspinnerei Huttwil (Today Lana) : Factory";"ed-dc-leo";"834";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17873";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112518";"Drogerie E. Wittwer : Neubau";"Drugstore E. Wittwer : New Building";"ed-dc-leo";"835";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17874";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112519";"Metzgerei Wälchli : Umbau";"Wälchli Butcher's Shop : Conversion";"ed-dc-leo";"836";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17875";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112520";"Gurtenbahn : Wendelrampe Parkhaus : Modellmessung";"Gurtenbahn : Spiral Ramp Parking Garage : Model Measurement";"ed-dc-leo";"837";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17876";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112521";"Messungen und Computermodel von HIB-Schale";"Measurements and Computer Models of a HIB Shell";"ed-dc-leo";"838";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17877";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112522";"Schiessanlage, Chänerech";"Shooting Range, Chänerech";"ed-dc-leo";"839";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17878";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112523";"Fotoatelier Fehlmann";"Photo Studio Fehlmann";"ed-dc-leo";"840";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17879";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112524";"Flugzeughallen";"Hangars";"ed-dc-leo";"841";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17880";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112526";"Einfamilienhaus Schweizer : Luftschutzraum";"Single-Family House Schweizer : Air Raid Shelter";"ed-dc-leo";"842";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17882";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112529";"Roka Chemie AG : Industrie-Schalen";"Roka Chemie AG : Industrial Shells";"ed-dc-leo";"843";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112530";"Schwimmbad-Ueberdachung";"Swimming Pool Roofing";"ed-dc-leo";"844";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17886";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112531";"Französisches Ministerium für Sport und Jugend : Piscine couvertes : Salles polyvalentes rurales sportives";"French Ministry of Sport and Youth : Piscine Couvertes : Salles Polyvalentes Rurales Sportives";"ed-dc-leo";"845";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17887";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112533";"Blösch : Webereigebäude : Hallenkonstruktion";"Blösch : Weaving Mill Building : Hall Construction";"ed-dc-leo";"846";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17889";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112534";"Seelhofer : Halle in Engi";"Seelhofer : Hall in Engi";"ed-dc-leo";"847";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17890";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112535";"Sporthalle";"Gym";"ed-dc-leo";"848";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17891";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112536";"Garage Merz + Amez-Droz AG : Neubau";"Garage Merz + Amez-Droz AG : New Building";"ed-dc-leo";"849";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17892";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112538";"Hochbauzeichner Richard Steiner : Industriehalle";"Architectural Draftsman Richard Steiner : Industrial Hall";"ed-dc-leo";"850";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17894";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112539";"Schweizerische Drahtziegelfabrik Lotzwil SDL AG";"Swiss Wirecut Brick Factory Lotzwil SDL AG";"ed-dc-leo";"851";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17895";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112540";"Feriendorf (heute Hotel) Twannberg : Iglus";"Feriendorf (Today Hotel) Twannberg : Igloos";"ed-dc-leo";"852";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17896";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112541";"Bürohaus Waldwiese Heinz Isler";"Office Building Waldwiese Heinz Isler";"ed-dc-leo";"853";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17897";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112542";"Sport Leisure + Retail Centre Daventry";"Sport Leisure + Retail Center Daventry";"ed-dc-leo";"854";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17898";"";"17798";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112545";"Ingenieurbüro Bocion";"Bocion Engineering Office";"ed-dc-leo";"855";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17901";"";"17850";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112546";"Variantenstudium für die Fassaden eines Gebäudes mit 3 Buckelschalen";"Study of Variants for the Facades of a Building With 3 Bubble Shells";"ed-dc-leo";"856";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17902";"";"17851";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112547";"The Florida State University : Nautilus Foundation : Art Collection Center";"The Florida State University: Nautilus Foundation : Art Collection Center";"ed-dc-leo";"857";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17903";"";"17852";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112548";"Fabrikationshalle : [Anbau]";"Factory Hall : [Annex]";"ed-dc-leo";"858";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17904";"";"17853";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112549";"Ch. Hässig Maschinen + Werkzeuge";"Ch. Hässig Maschines + Tools";"ed-dc-leo";"859";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17905";"";"17854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112550";"Verbandsmolkerei Zürich VMZ : „Herdern“ : Neubau";"Union Dairy Zürich VMZ : ""Herdern""";"ed-dc-leo";"860";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17906";"";"17855";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112551";"Carrosserie Reparaturen-Halle";"Car Body Repair Hall";"ed-dc-leo";"861";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17907";"";"17856";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112552";"Geiser Diät-Reformbrot AG,Münchenbuchsee";"Geiser Dietary Health Bread AG, Münchenbuchsee";"ed-dc-leo";"862";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17908";"";"17857";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112553";"Bau- und Industriemaschinen Ed. Aeberhardt AG";"Bau- und Industriemaschinen Ed. Aeberhardt AG";"ed-dc-leo";"863";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17909";"";"17858";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112554";"Vorprojekte Migros-Genossenschaft Bern";"Preliminary Projects of the Migros Cooperative Bern";"ed-dc-leo";"864";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17910";"";"17859";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112555";"Architekt Willy Schuchter";"Architect Willy Schuchter";"ed-dc-leo";"865";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17911";"";"17860";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112556";"Zwirnerei Bäumlin, Ernst & Co.";"Twisting Mill Bäumlin, Ernst & Co.";"ed-dc-leo";"866";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17912";"";"17861";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112557";"Wäscherei";"Laundry";"ed-dc-leo";"867";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17913";"";"17862";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112558";"Baumgartner Transporte : Einstellhalle";"Baumgartner Transporte : Parking Garage";"ed-dc-leo";"868";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17914";"";"17863";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112559";"Logistik-Hallen : Sachsentrans GmbH";"Logistics Halls : Sachsentrans Gmbh";"ed-dc-leo";"869";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17915";"";"17864";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112560";"Hauptbahnhof Stuttgart 21 : Wettbewerbsabgaben";"Central Station Stuttgart 21 : Competition Entry";"ed-dc-leo";"870";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17916";"";"21262";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112561";"Lee Valley : Schale";"Lee Valley : Shell";"ed-dc-leo";"871";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17917";"";"17866";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112562";"Hotel oder Bergbahnstation Piz Sol (Pizol)";"Hotel or Mountain Railway Station Piz Sol (Pizol)";"ed-dc-leo";"872";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17918";"";"17867";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112563";"Bubble : Swiss-Dome : Kugelhäuser in Spanien";"Bubble : Swiss-Dome : Spherical Houses in Spain";"ed-dc-leo";"873";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17919";"";"17868";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112564";"Ecole Polytechnique Fédérale de Lausanne EPFL : Quartier Nord : Atelier 5";"Ecole Polytechnique Fédérale de Lausanne EPFL : North Quarter : Atelier 5";"ed-dc-leo";"874";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17920";"";"17869";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112565";"Bauunternehmung W. Bösiger AG";"Construction Company W. Bösiger AG";"ed-dc-leo";"875";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17921";"";"17870";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112566";"Dual Phono GmbH : Isler-Schalen";"Dual Phono GmbH : Isler Shells";"ed-dc-leo";"876";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17922";"";"17871";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112567";"Abwasserreinigungsanlage (Kläranlage) ARA Airolo : Überdachung";"Sewage Treatment Plant (Sewage Treatment Plant) ARA Airolo : Enclosure";"ed-dc-leo";"877";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17923";"";"17872";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112568";"Wollspinnerei Huttwil (heute Lana) : Fabrik";"Huttwil Wool Spinning Mill";"ed-dc-leo";"878";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17924";"";"17873";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112569";"Drogerie E. Wittwer : Neubau";"Drugstore E. Wittwer : New Building";"ed-dc-leo";"879";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17925";"";"17874";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112570";"Metzgerei Wälchli : Umbau";"Wälchli Butcher's Shop : Conversion";"ed-dc-leo";"880";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17926";"";"17875";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112571";"Gurtenbahn : Wendelrampe Parkhaus : Modellmessung";"Gurtenbahn : Spiral Ramp Parking Garage : Model Measurement";"ed-dc-leo";"881";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17927";"";"17876";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112572";"Messungen und Computermodel von HIB-Schale";"Measurements and Computer Models of a HIB Shell";"ed-dc-leo";"882";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17928";"";"17877";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112573";"Schiessanlage, Chänerech";"Shooting Range, Chänerech";"ed-dc-leo";"883";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17929";"";"17878";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112574";"Fotoatelier Fehlmann";"Photo Studio Fehlmann";"ed-dc-leo";"884";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17930";"";"17879";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112575";"Flugzeughallen";"Hangars";"ed-dc-leo";"885";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17931";"";"17880";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112576";"Metallbearbeitung Haba AG : Lagerhalle : Abbruch";"Metalworking Haba AG : Warehouse : Destruction";"ed-dc-leo";"886";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17932";"";"18487";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112577";"Einfamilienhaus Schweizer : Luftschutzraum";"Single-Family House Schweizer : Air Raid Shelter";"ed-dc-leo";"887";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17933";"";"17882";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112578";"Hallenbauten mit Isler-Normschalen";"Hall Conbstruction With Isler Standard Shells";"ed-dc-leo";"888";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17934";"";"17883";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112579";"Autobahn-Werkhof Bern : Streuguthalle";"Highway Depot in Bern : Grit hall";"ed-dc-leo";"889";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17935";"";"19071";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112580";"Roka Chemie AG : Industrie-Schalen";"Roka Chemie AG : Industrial Shells";"ed-dc-leo";"890";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17936";"";"17885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112581";"Schwimmbad-Ueberdachung";"Swimming Pool Roofing";"ed-dc-leo";"891";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17937";"";"17886";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112582";"Französisches Ministerium für Sport und Jugend : Piscine couvertes : Salles polyvalentes rurales sportives";"French Ministry of Sport and Youth : Piscine Couvertes : Salles Polyvalentes Rurales Sportives";"ed-dc-leo";"892";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17938";"";"17887";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112583";"Alness Bau und Finanz AG : Erweiterung";"Alness Construction and Financing AG : Extension";"ed-dc-leo";"893";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17939";"";"21458";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112584";"Blösch : Webereigebäude : Hallenkonstruktion";"Blösch : Weaving Mill Building : Hall Construction";"ed-dc-leo";"894";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17940";"";"17889";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112585";"Seelhofer : Halle in Engi";"Seelhofer : Hall in Engi";"ed-dc-leo";"895";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17941";"";"17890";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112586";"Sporthalle";"Gym";"ed-dc-leo";"896";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17942";"";"17891";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112587";"Garage Merz + Amez-Droz AG : Neubau";"Garage Merz + Amez-Droz AG : New Building";"ed-dc-leo";"897";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17943";"";"17892";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112588";"Kleiderfabrik Schweizer & Co. AG : Erweiterung";"Clothing Factory Schweizer & Co. AG : Extension";"ed-dc-leo";"898";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17944";"";"20377";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112589";"Hochbauzeichner Richard Steiner : Industriehalle";"Architectural Draftsman Richard Steiner : Industrial Hall";"ed-dc-leo";"899";"[""update""]";"done";"2023-06-22 11:56:32";"";"";"17945";"";"17894";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112590";"Schweizerische Drahtziegelfabrik Lotzwil SDL AG";"Swiss Wirecut Brick Factory Lotzwil SDL AG";"ed-dc-leo";"900";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17946";"12";"17895";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112591";"Feriendorf (heute Hotel) Twannberg : Iglus";"Feriendorf (Today Hotel) Twannberg : Igloos";"ed-dc-leo";"901";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17947";"13";"17896";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112592";"Hallen in der Schweiz";"Halls in Switzerland";"ed-dc-leo";"902";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17948";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112594";"Sportarena";"Sports Arena";"ed-dc-leo";"903";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17950";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112595";"Mäder & Co. : Lagerhalle";"Mäder & Co. : Warehouse";"ed-dc-leo";"904";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17951";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112596";"Bauisolationen F. Kilcher AG";"Building Insulation F. Kilcher AG";"ed-dc-leo";"905";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17952";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112598";"Consulent-Bau AG : Früchte- und Fleischkühlhäuser";"Consulent-Bau AG : Fruit and Meat Cool Houses";"ed-dc-leo";"906";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17954";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112599";"Schwimmbad Morges";"Morges Swimming Pool";"ed-dc-leo";"907";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17955";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112600";"Haus + Herd, Industrie";"House + Stove, Industry";"ed-dc-leo";"908";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17956";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112601";"Garage Senn";"Garage Senn";"ed-dc-leo";"909";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17957";"15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112602";"Hotel Anfi del Mar";"Hotel Anfi del Mar";"ed-dc-leo";"910";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17958";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112603";"Kunst und Medienzentrum Rheinhafen GmbH : Der Neue Zollhof : Fassade Düsseldorf";"Art and Media Center Rheinhafen GmbH : The Neue Zollhof : Facade Düsseldorf";"ed-dc-leo";"911";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17959";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112604";"Schweizer Armee : Geh- und Karrensteg";"Swiss Army : Walkway and Cart Bridge";"ed-dc-leo";"912";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17960";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112605";"Trickler Schaumstoff";"Trickler Foam";"ed-dc-leo";"913";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17961";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112606";"HIB : JPA Nelissen : Universal Sporthalle Nr. 6 und 7";"HIB : Jpa Nelissen : Universal Sports Hall No. 6 and 7";"ed-dc-leo";"914";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17962";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112607";"Maus Frères : Firma Nordmann : Lagerhaus : Neubau";"Maus Frères : Nordmann Company : Warehouse : New Building";"ed-dc-leo";"915";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17963";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112608";"Kebau AG : Türkisches Kulturzentrum : Moschee";"Kebau AG : Turkish Cultural Center : Mosque";"ed-dc-leo";"916";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17964";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112609";"Hüseyn";"Hüseyn";"ed-dc-leo";"917";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17965";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112610";"Kupferschmiede und Apparatebau W. Jäggi & Co.";"Coppersmiths and Apparatus Engineering W. Jäggi & Co.";"ed-dc-leo";"918";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17966";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112611";"Umfahrungsstrasse Wangen";"Wangen Bypass Road";"ed-dc-leo";"919";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17967";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112613";"Gartencenter Ferme de Servon (heute Jardinerie Truffaut) RN 19";"Garden Center Ferme de Servon (Today Jardinerie Truffaut) RN 19";"ed-dc-leo";"920";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17969";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112614";"Herr Zaugg, Geilinger";"Mr. Zaugg, Geilinger";"ed-dc-leo";"921";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17970";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112615";"Meret Oppenheim-Brunnen";"Meret Oppenheim Fountain";"ed-dc-leo";"922";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17971";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112616";"Dietze : Kommunikationszentrum am Stausee Hohenfelde";"Dietze : Communication Center at the Hohenfelde Reservoir";"ed-dc-leo";"923";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17972";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112618";"Weberei Ganahl & Co. Frastanz";"Weaving Mill Ganahl & Co. Frastanz";"ed-dc-leo";"924";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17974";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112619";"Arbex Team Zurich : Exhibition Hall : Möbelausstellung";"Arbex Team Zurich : Exhibition Hall : Furniture Exhibition";"ed-dc-leo";"925";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17975";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112620";"Pilatus Porter : Tonnengwölbe";"Pilatus Porter : Barrel Vault";"ed-dc-leo";"926";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17976";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112622";"Maschinenfabrik Wälchli";"Machine Factory Wälchli";"ed-dc-leo";"927";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17978";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112623";"A. Ronx";"A. Ronx";"ed-dc-leo";"928";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17979";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112626";"Einfamilienhaus Berchtold : Schutzraum";"Berchtold Family House : Emergency Room";"ed-dc-leo";"929";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17982";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112628";"Isolierwerk Meier-Schenk AG : Fabrikneubau";"Isolierwerk Meier-Schenk AG : New Factory Building";"ed-dc-leo";"930";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17984";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112629";"Gitterkuppel Forum Steglitz";"Forum Steglitz Lattice Dome";"ed-dc-leo";"931";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17985";"14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112630";"Aluminium Schweisswerk AG : EC-Gebäude";"Aluminum Schweisswerk AG : EC Building";"ed-dc-leo";"932";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17986";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112631";"HIB : Tenniscenter Paradies Allschwil";"HIB : Tennis Centre Paradies Allschwil";"ed-dc-leo";"933";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17987";"13";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112632";"ETHZ : Betriebswissenschaftliches Institut : Hallenbauten";"ETHZ : Business Administration Institute : Hall Construction";"ed-dc-leo";"934";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17988";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112633";"Copérative de Menuiserie";"Copérative de Menuiserie";"ed-dc-leo";"935";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17989";"12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112634";"Hallensystem in Warschau : Flughafenhallen";"Hall System in Warsaw : Airport Halls";"ed-dc-leo";"936";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17990";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112635";"Centre de Pilotage de Lignières SA";"Centre de Pilotage de Lignières SA";"ed-dc-leo";"937";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17991";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"112636";"Karlsruher Konservenfabrik GmbH";"Karlsruhe Canning Factory GmbH";"ed-dc-leo";"938";"[""update""]";"failed";"2023-06-22 11:56:32";"";"";"17992";"16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
